Order ID,Order Date,Store ID,Region,Product Category,Sub-Category,Quantity,Price,Discount (%),Sales,Profit
ORD102606,2019-02-28,S007,East,Grocery,Snacks,4,15.58,4.67,59.41,4.64
ORD106456,2019-03-01,S001,North,Furniture,Beds,2,67.99,5.16,128.96,22.61
ORD109234,2019-03-01,S009,East,Electronics,Mobiles,4,1159.32,0.0,4637.28,1020.2
ORD102055,2019-03-01,S002,West,Electronics,Audio,4,1080.41,3.9,4153.1,895.87
ORD104359,2019-03-01,S026,East,Clothing,Kids,6,114.11,5.59,646.39,219.91
ORD100634,2019-03-02,S028,West,Electronics,Laptops,4,252.53,2.84,981.43,212.85
ORD105134,2019-03-02,S009,North,Furniture,Beds,3,89.4,1.95,262.97,46.87
ORD103376,2019-03-02,S019,East,Grocery,Staples,4,45.78,3.39,176.91,13.91
ORD107449,2019-03-02,S045,East,Furniture,Sofas,4,1161.4,0.0,4645.6,836.21
ORD103304,2019-03-02,S025,Central,Furniture,Sofas,2,888.34,0.0,1776.68,319.8
ORD108591,2019-03-02,S014,East,Grocery,Snacks,2,6.7,3.81,12.89,1.01
ORD101048,2019-03-02,S025,South,Electronics,Audio,5,1245.13,9.15,5656.0,1187.39
ORD106841,2019-03-03,S001,West,Furniture,Beds,3,1177.26,0.0,3531.78,635.72
ORD105608,2019-03-03,S037,North,Grocery,Snacks,4,26.18,0.85,103.83,8.27
ORD110322,2019-03-03,S027,North,Furniture,Chairs,4,986.82,9.4,3576.24,613.47
ORD108610,2019-03-03,S004,North,Grocery,Snacks,1,45.94,7.01,42.72,3.3
ORD110991,2019-03-03,S040,South,Furniture,Beds,2,531.78,3.58,1025.48,181.28
ORD106186,2019-03-03,S035,West,Electronics,Audio,2,313.18,0.0,626.36,137.8
ORD111834,2019-03-03,S049,North,Beauty,Makeup,5,21.91,6.32,102.63,27.83
ORD106158,2019-03-03,S049,North,Electronics,Mobiles,4,1383.07,0.0,5532.28,1217.1
ORD110524,2019-03-04,S047,South,Electronics,Mobiles,5,850.72,6.13,3992.85,851.5
ORD100892,2019-03-04,S021,West,Furniture,Tables,3,1051.63,0.0,3154.89,567.88
ORD100545,2019-03-04,S016,Central,Clothing,Women,3,33.17,2.0,97.52,33.79
ORD110629,2019-03-04,S044,East,Grocery,Snacks,3,5.66,5.32,16.08,1.25
ORD103346,2019-03-04,S008,North,Beauty,Haircare,6,181.17,11.17,965.6,255.27
ORD110339,2019-03-05,S025,West,Grocery,Fresh,5,39.12,6.82,182.26,14.08
ORD104775,2019-03-05,S003,Central,Clothing,Accessories,5,21.45,16.94,89.08,28.54
ORD104247,2019-03-05,S016,South,Clothing,Men,4,46.48,9.53,168.2,56.06
ORD103144,2019-03-06,S049,North,Beauty,Skincare,4,77.54,8.5,283.8,76.09
ORD110966,2019-03-06,S046,North,Beauty,Skincare,6,19.7,16.37,98.85,25.41
ORD106762,2019-03-06,S008,North,Grocery,Staples,5,7.57,0.0,37.85,3.03
ORD100068,2019-03-06,S034,East,Clothing,Accessories,1,45.45,8.67,41.51,13.9
ORD105137,2019-03-06,S018,South,Grocery,Snacks,3,9.91,0.0,29.73,2.38
ORD105924,2019-03-07,S001,West,Electronics,Audio,2,475.67,6.88,885.89,188.19
ORD108699,2019-03-07,S018,North,Grocery,Staples,9,40.89,2.71,358.04,28.26
ORD105833,2019-03-07,S026,East,Clothing,Women,5,149.11,3.61,718.64,246.98
ORD110342,2019-03-07,S049,North,Electronics,Accessories,3,1288.68,11.09,3437.3,714.27
ORD111133,2019-03-07,S002,South,Furniture,Beds,2,101.2,5.71,190.84,33.37
ORD108015,2019-03-08,S037,Central,Grocery,Staples,5,27.18,11.74,119.95,9.03
ORD106021,2019-03-08,S042,East,Grocery,Staples,5,9.69,2.51,47.23,3.73
ORD101722,2019-03-08,S022,East,Grocery,Staples,4,27.11,17.95,88.98,6.48
ORD110065,2019-03-08,S025,Central,Grocery,Snacks,7,15.89,4.28,106.47,8.34
ORD100691,2019-03-08,S024,West,Grocery,Snacks,3,13.38,13.25,34.82,2.6
ORD109968,2019-03-08,S037,West,Grocery,Beverages,4,43.73,13.73,150.9,11.24
ORD104880,2019-03-08,S005,West,Furniture,Tables,7,68.54,0.3,478.34,85.97
ORD102611,2019-03-09,S006,East,Grocery,Fresh,4,33.39,1.09,132.1,10.51
ORD105290,2019-03-09,S024,South,Electronics,Audio,3,885.33,5.6,2507.25,536.15
ORD102380,2019-03-09,S010,East,Grocery,Snacks,2,22.84,0.0,45.68,3.65
ORD105520,2019-03-09,S001,West,Grocery,Snacks,3,42.88,0.0,128.64,10.29
ORD103611,2019-03-09,S037,North,Grocery,Staples,5,40.59,14.84,172.83,12.8
ORD111135,2019-03-09,S033,Central,Grocery,Snacks,5,3.53,0.0,17.65,1.41
ORD105763,2019-03-09,S016,North,Clothing,Kids,4,44.2,10.92,157.49,52.11
ORD103301,2019-03-10,S042,North,Grocery,Beverages,6,36.48,5.49,206.86,16.09
ORD111269,2019-03-10,S049,North,Electronics,Audio,4,1491.07,11.44,5281.97,1095.57
ORD103369,2019-03-10,S041,East,Furniture,Beds,3,460.24,4.04,1324.94,233.67
ORD109119,2019-03-10,S033,South,Clothing,Men,5,102.06,1.0,505.2,175.94
ORD106428,2019-03-10,S011,South,Furniture,Tables,3,327.15,0.0,981.45,176.66
ORD100613,2019-03-10,S029,West,Electronics,Accessories,3,573.81,3.81,1655.84,357.35
ORD105633,2019-03-10,S013,South,Clothing,Accessories,3,118.8,0.0,356.4,124.74
ORD105408,2019-03-11,S050,Central,Clothing,Kids,5,6.47,3.64,31.17,10.71
ORD108337,2019-03-11,S004,East,Grocery,Staples,5,36.76,5.01,174.59,13.62
ORD107759,2019-03-11,S001,West,Clothing,Men,6,33.18,6.05,187.04,63.48
ORD103446,2019-03-12,S007,East,Grocery,Snacks,4,35.15,8.22,129.04,9.9
ORD105539,2019-03-12,S032,East,Grocery,Beverages,3,42.26,1.41,124.99,9.93
ORD110063,2019-03-12,S035,South,Grocery,Beverages,4,20.83,3.83,80.13,6.29
ORD108922,2019-03-13,S039,South,Grocery,Beverages,3,44.08,15.94,111.16,8.18
ORD110921,2019-03-13,S024,South,Grocery,Beverages,7,28.35,0.0,198.45,15.88
ORD107891,2019-03-13,S043,West,Grocery,Snacks,5,42.23,8.19,193.86,14.87
ORD110826,2019-03-13,S004,East,Beauty,Skincare,3,126.58,0.0,379.74,106.33
ORD111130,2019-03-13,S001,South,Furniture,Chairs,3,659.61,8.83,1804.1,310.4
ORD101349,2019-03-13,S031,North,Grocery,Snacks,2,3.49,7.02,6.49,0.5
ORD103871,2019-03-13,S009,East,Beauty,Makeup,4,79.62,0.0,318.48,89.17
ORD104054,2019-03-13,S012,Central,Grocery,Staples,5,31.6,2.19,154.54,12.23
ORD107539,2019-03-13,S013,South,Grocery,Beverages,6,48.24,0.0,289.44,23.16
ORD103801,2019-03-13,S045,West,Electronics,Laptops,3,895.65,0.58,2671.37,586.0
ORD101787,2019-03-14,S046,South,Beauty,Haircare,6,63.56,2.26,372.74,103.19
ORD103243,2019-03-14,S046,South,Grocery,Snacks,2,33.53,4.7,63.91,4.99
ORD103284,2019-03-14,S008,North,Electronics,Laptops,4,615.53,6.75,2295.93,488.06
ORD104891,2019-03-14,S045,South,Grocery,Staples,5,10.84,0.0,54.2,4.34
ORD101712,2019-03-14,S012,East,Clothing,Women,5,31.0,0.0,155.0,54.25
ORD110300,2019-03-15,S022,South,Grocery,Beverages,4,7.42,9.39,26.89,2.05
ORD108674,2019-03-15,S050,West,Furniture,Sofas,1,219.38,0.0,219.38,39.49
ORD105796,2019-03-15,S032,West,Grocery,Fresh,3,25.37,3.02,73.81,5.82
ORD108663,2019-03-15,S018,North,Furniture,Tables,2,1160.27,7.54,2145.57,371.64
ORD102095,2019-03-16,S011,South,Electronics,Accessories,3,295.41,0.0,886.23,194.97
ORD106155,2019-03-16,S028,South,Beauty,Fragrance,3,195.63,0.0,586.89,164.33
ORD100994,2019-03-16,S029,South,Clothing,Accessories,5,25.72,2.61,125.24,43.26
ORD100722,2019-03-16,S001,Central,Furniture,Sofas,6,316.81,1.31,1875.96,335.46
ORD106571,2019-03-16,S040,West,Furniture,Chairs,3,1116.79,17.02,2780.14,457.84
ORD110238,2019-03-16,S036,West,Furniture,Beds,3,1136.85,3.32,3297.32,583.67
ORD104209,2019-03-17,S005,North,Electronics,Mobiles,2,658.27,10.61,1176.86,245.17
ORD106380,2019-03-17,S034,South,Furniture,Chairs,4,341.38,3.6,1316.36,232.68
ORD104235,2019-03-17,S017,North,Clothing,Women,2,105.93,11.45,187.6,61.9
ORD100421,2019-03-17,S037,East,Electronics,Laptops,4,255.63,0.0,1022.52,224.95
ORD107474,2019-03-17,S050,North,Clothing,Women,5,33.0,0.0,165.0,57.75
ORD107390,2019-03-18,S014,West,Grocery,Snacks,6,9.48,25.87,42.17,2.94
ORD109088,2019-03-18,S016,East,Clothing,Kids,5,55.74,14.11,239.38,77.87
ORD103577,2019-03-18,S011,East,Clothing,Women,2,21.52,8.94,39.19,13.1
ORD102605,2019-03-18,S047,North,Electronics,Accessories,7,710.36,8.36,4556.82,960.6
ORD110873,2019-03-19,S038,South,Grocery,Snacks,2,33.05,11.85,58.27,4.39
ORD100788,2019-03-19,S034,South,Clothing,Kids,2,73.99,0.0,147.98,51.79
ORD105313,2019-03-19,S047,West,Furniture,Sofas,7,529.97,5.97,3488.32,609.15
ORD103153,2019-03-19,S043,West,Clothing,Women,4,54.52,8.1,200.42,67.31
ORD110661,2019-03-19,S019,East,Grocery,Staples,3,29.81,3.86,85.98,6.75
ORD109557,2019-03-19,S040,North,Electronics,Audio,2,488.61,3.19,946.05,204.81
ORD101906,2019-03-20,S020,East,Clothing,Men,6,69.69,2.68,406.93,140.52
ORD111675,2019-03-20,S023,East,Beauty,Makeup,3,65.83,3.4,190.78,52.51
ORD106308,2019-03-20,S021,Central,Clothing,Men,4,30.26,0.0,121.04,42.36
ORD110933,2019-03-20,S044,West,Beauty,Skincare,7,103.22,4.32,691.33,189.39
ORD105017,2019-03-20,S003,West,Electronics,Laptops,5,201.77,1.35,995.23,217.47
ORD110637,2019-03-21,S026,North,Grocery,Staples,3,34.83,10.24,93.79,7.12
ORD107997,2019-03-21,S047,West,Grocery,Snacks,7,14.76,8.92,94.1,7.19
ORD110684,2019-03-21,S025,South,Beauty,Fragrance,4,50.69,0.0,202.76,56.77
ORD105648,2019-03-21,S017,South,Clothing,Accessories,3,145.06,5.78,410.03,139.36
ORD100495,2019-03-21,S027,South,Grocery,Staples,4,7.83,5.46,29.61,2.3
ORD107876,2019-03-22,S007,West,Clothing,Accessories,3,19.76,0.0,59.28,20.75
ORD110802,2019-03-22,S043,North,Electronics,Audio,9,1083.89,0.0,9755.01,2146.1
ORD109712,2019-03-22,S002,South,Clothing,Men,3,58.39,5.16,166.13,56.65
ORD108476,2019-03-22,S028,Central,Furniture,Beds,4,330.37,1.0,1308.27,234.31
ORD103486,2019-03-23,S002,South,Electronics,Mobiles,4,606.91,0.0,2427.64,534.08
ORD108600,2019-03-23,S034,North,Beauty,Makeup,4,156.35,3.58,603.01,165.82
ORD107663,2019-03-23,S033,West,Electronics,Audio,2,463.57,1.24,915.64,200.19
ORD100961,2019-03-23,S020,South,Clothing,Accessories,6,48.04,14.89,245.32,79.47
ORD110212,2019-03-23,S024,North,Grocery,Snacks,3,43.89,5.08,124.98,9.74
ORD102676,2019-03-23,S028,Central,Electronics,Laptops,6,746.75,6.87,4172.69,886.46
ORD105889,2019-03-23,S005,East,Electronics,Mobiles,4,721.04,5.23,2733.32,585.61
ORD109059,2019-03-23,S045,East,Grocery,Snacks,6,29.71,0.0,178.26,14.26
ORD111528,2019-03-23,S031,North,Grocery,Fresh,4,10.77,11.05,38.32,2.9
ORD103268,2019-03-24,S023,South,Furniture,Chairs,4,669.91,0.0,2679.64,482.34
ORD100561,2019-03-24,S006,East,Grocery,Snacks,4,31.6,3.94,121.42,9.52
ORD106937,2019-03-24,S019,South,Furniture,Sofas,8,450.21,1.65,3542.25,632.34
ORD104419,2019-03-24,S003,West,Electronics,Accessories,3,458.61,3.37,1329.46,287.55
ORD105104,2019-03-24,S042,West,Clothing,Kids,6,103.75,13.72,537.09,175.09
ORD102357,2019-03-24,S027,Central,Electronics,Audio,6,452.65,14.54,2321.01,473.5
ORD111601,2019-03-25,S041,West,Furniture,Chairs,1,326.33,11.59,288.51,48.92
ORD109905,2019-03-25,S016,East,Furniture,Beds,4,959.68,6.73,3580.37,622.78
ORD106549,2019-03-25,S044,North,Furniture,Beds,7,980.04,0.0,6860.28,1234.85
ORD101308,2019-03-25,S005,West,Electronics,Audio,2,929.94,0.0,1859.88,409.17
ORD103049,2019-03-25,S006,North,Electronics,Mobiles,4,996.32,0.0,3985.28,876.76
ORD110900,2019-03-25,S038,North,Grocery,Staples,1,27.07,5.89,25.48,1.98
ORD108064,2019-03-26,S023,South,Furniture,Tables,3,915.17,2.35,2680.99,476.91
ORD105629,2019-03-26,S028,North,Grocery,Snacks,4,46.72,10.54,167.18,12.67
ORD104767,2019-03-26,S025,East,Clothing,Women,2,35.93,10.53,64.29,21.32
ORD104769,2019-03-26,S017,North,Grocery,Snacks,2,43.11,9.21,78.28,5.97
ORD111308,2019-03-26,S001,East,Furniture,Chairs,2,700.4,0.0,1400.8,252.14
ORD108834,2019-03-27,S048,East,Electronics,Accessories,3,1448.93,10.94,3871.25,805.09
ORD101559,2019-03-27,S022,West,Furniture,Sofas,6,783.98,0.48,4681.3,840.61
ORD102991,2019-03-27,S050,South,Beauty,Haircare,4,107.8,0.0,431.2,120.74
ORD108629,2019-03-27,S022,Central,Beauty,Skincare,4,125.58,0.0,502.32,140.65
ORD111996,2019-03-27,S015,North,Furniture,Beds,4,1199.53,17.66,3950.77,648.35
ORD105398,2019-03-27,S028,South,Clothing,Kids,4,48.22,0.0,192.88,67.51
ORD103952,2019-03-28,S043,Central,Grocery,Staples,4,15.19,1.08,60.1,4.78
ORD105890,2019-03-28,S039,North,Clothing,Men,3,65.29,7.61,180.96,60.93
ORD103394,2019-03-28,S018,South,Grocery,Beverages,6,12.16,0.0,72.96,5.84
ORD108305,2019-03-28,S010,West,Grocery,Snacks,6,2.78,5.43,15.77,1.23
ORD101913,2019-03-28,S025,West,Electronics,Laptops,5,671.77,1.85,3296.71,718.57
ORD107833,2019-03-29,S001,Central,Electronics,Laptops,2,1458.77,1.38,2877.28,628.63
ORD105764,2019-03-29,S050,South,Clothing,Men,7,114.03,2.79,775.94,267.79
ORD101990,2019-03-29,S023,South,Beauty,Skincare,3,162.4,0.0,487.2,136.42
ORD107127,2019-03-29,S047,East,Beauty,Makeup,4,131.49,10.47,470.89,124.95
ORD109065,2019-03-29,S022,South,Furniture,Chairs,4,858.34,5.88,3231.48,564.57
ORD108183,2019-03-30,S040,West,Beauty,Makeup,5,119.53,14.16,513.02,133.48
ORD108076,2019-03-30,S044,Central,Grocery,Fresh,4,21.22,6.13,79.68,6.18
ORD105282,2019-03-31,S010,South,Electronics,Accessories,4,312.41,0.0,1249.64,274.92
ORD103660,2019-03-31,S016,South,Electronics,Accessories,3,1364.0,20.85,3238.82,638.26
ORD100388,2019-03-31,S007,West,Furniture,Beds,1,924.48,0.0,924.48,166.41
ORD100517,2019-03-31,S049,West,Electronics,Laptops,8,272.1,0.0,2176.8,478.9
ORD108220,2019-03-31,S027,North,Furniture,Sofas,4,616.97,0.0,2467.88,444.22
ORD106801,2019-03-31,S009,South,Grocery,Fresh,5,46.51,6.83,216.67,16.74
ORD104231,2019-03-31,S005,East,Grocery,Fresh,8,23.76,4.18,182.13,14.27
ORD101383,2019-03-31,S043,North,Clothing,Kids,4,42.18,6.7,157.42,53.25
ORD110545,2019-03-31,S045,East,Grocery,Beverages,3,26.61,5.28,75.61,5.89
ORD109254,2019-03-31,S018,East,Furniture,Tables,5,77.72,7.59,359.11,62.19
ORD107741,2019-04-01,S036,West,Electronics,Audio,6,1324.85,7.14,7381.53,1565.96
ORD103978,2019-04-01,S032,North,Electronics,Mobiles,4,332.07,0.0,1328.28,292.22
ORD100465,2019-04-01,S023,South,Electronics,Mobiles,6,352.37,0.0,2114.22,465.13
ORD111775,2019-04-02,S045,West,Furniture,Chairs,6,717.03,4.84,4093.95,719.08
ORD108990,2019-04-02,S042,West,Clothing,Kids,2,108.26,0.0,216.52,75.78
ORD111480,2019-04-02,S004,South,Grocery,Staples,5,35.01,13.25,151.86,11.34
ORD107001,2019-04-02,S039,East,Electronics,Accessories,4,802.17,0.0,3208.68,705.91
ORD105646,2019-04-02,S013,Central,Furniture,Chairs,3,115.27,6.12,324.65,56.65
ORD105255,2019-04-02,S013,South,Beauty,Skincare,5,116.73,6.53,545.54,147.76
ORD111409,2019-04-02,S020,West,Electronics,Mobiles,2,266.41,3.66,513.32,110.86
ORD107593,2019-04-02,S013,West,Grocery,Staples,2,1.19,12.17,2.09,0.16
ORD101812,2019-04-02,S019,West,Grocery,Staples,4,49.02,8.37,179.67,13.77
ORD108893,2019-04-02,S037,North,Grocery,Fresh,2,20.8,7.96,38.29,2.94
ORD103437,2019-04-03,S017,North,Clothing,Men,7,77.22,3.54,521.4,179.26
ORD109167,2019-04-03,S047,North,Electronics,Laptops,2,848.5,0.0,1697.0,373.34
ORD100631,2019-04-03,S050,Central,Furniture,Beds,4,743.89,0.0,2975.56,535.6
ORD111755,2019-04-03,S011,North,Grocery,Snacks,3,20.8,3.49,60.22,4.73
ORD103649,2019-04-03,S025,Central,Furniture,Sofas,5,983.61,8.35,4507.39,777.46
ORD109830,2019-04-03,S020,North,Grocery,Staples,5,7.67,2.42,37.42,2.96
ORD108724,2019-04-03,S045,South,Clothing,Men,3,36.6,1.99,107.61,37.29
ORD107383,2019-04-04,S033,Central,Electronics,Audio,6,1279.44,13.93,6607.28,1352.36
ORD101799,2019-04-05,S018,North,Furniture,Sofas,4,696.33,9.54,2519.6,431.89
ORD108515,2019-04-05,S026,South,Electronics,Mobiles,4,1371.95,10.56,4908.29,1022.81
ORD100833,2019-04-05,S013,North,Clothing,Women,3,129.27,6.34,363.22,123.1
ORD110047,2019-04-06,S037,Central,Electronics,Accessories,4,1162.07,12.73,4056.55,835.64
ORD109240,2019-04-06,S029,North,Furniture,Chairs,3,466.2,10.05,1258.04,215.07
ORD100105,2019-04-06,S031,North,Grocery,Beverages,4,12.65,8.15,46.48,3.57
ORD109976,2019-04-06,S042,South,Furniture,Chairs,6,310.95,9.18,1694.43,291.0
ORD109797,2019-04-07,S019,South,Electronics,Accessories,5,882.75,3.96,4238.97,914.11
ORD108102,2019-04-07,S029,East,Electronics,Audio,4,346.69,4.72,1321.3,283.83
ORD108661,2019-04-07,S035,West,Furniture,Chairs,3,398.62,0.0,1195.86,215.25
ORD109261,2019-04-08,S042,South,Grocery,Snacks,8,7.79,5.03,59.19,4.62
ORD102197,2019-04-08,S032,West,Electronics,Accessories,8,650.91,12.76,4542.83,935.66
ORD101030,2019-04-08,S039,West,Furniture,Sofas,4,139.83,3.69,538.68,95.17
ORD105529,2019-04-09,S045,South,Furniture,Sofas,5,540.42,8.79,2464.59,424.13
ORD100213,2019-04-09,S028,East,Beauty,Makeup,4,61.71,6.22,231.49,62.8
ORD106837,2019-04-09,S020,South,Beauty,Haircare,5,76.06,8.22,349.04,93.71
ORD108980,2019-04-09,S011,South,Electronics,Mobiles,1,679.99,5.61,641.84,137.24
ORD111158,2019-04-09,S019,West,Grocery,Fresh,5,31.27,0.0,156.35,12.51
ORD106144,2019-04-10,S015,Central,Grocery,Staples,4,8.25,0.0,33.0,2.64
ORD103248,2019-04-10,S031,South,Clothing,Women,3,12.43,7.9,34.34,11.54
ORD107590,2019-04-11,S017,North,Furniture,Sofas,3,410.69,6.32,1154.2,201.19
ORD106592,2019-04-11,S011,Central,Grocery,Beverages,2,27.77,11.0,49.43,3.74
ORD105211,2019-04-11,S019,East,Electronics,Laptops,4,711.12,17.17,2356.08,473.84
ORD105555,2019-04-11,S042,North,Clothing,Kids,3,6.04,0.5,18.03,6.29
ORD106403,2019-04-11,S030,West,Electronics,Laptops,4,460.45,5.1,1747.87,374.73
ORD109314,2019-04-11,S037,East,Electronics,Audio,1,1339.57,0.0,1339.57,294.71
ORD106118,2019-04-11,S030,Central,Electronics,Mobiles,4,1422.62,1.7,5593.74,1220.16
ORD111433,2019-04-11,S007,East,Beauty,Skincare,3,187.14,14.34,480.91,125.0
ORD101362,2019-04-12,S038,Central,Grocery,Staples,3,37.72,22.31,87.91,6.25
ORD101059,2019-04-12,S020,East,Electronics,Mobiles,3,834.04,2.29,2444.82,531.7
ORD105736,2019-04-13,S047,Central,Electronics,Audio,4,1092.37,14.17,3750.32,766.61
ORD104118,2019-04-13,S029,South,Furniture,Sofas,3,1197.05,5.12,3407.28,597.61
ORD106509,2019-04-13,S009,South,Grocery,Staples,4,18.79,5.32,71.16,5.54
ORD103900,2019-04-14,S003,North,Grocery,Snacks,3,5.53,0.0,16.59,1.33
ORD109568,2019-04-14,S031,South,Grocery,Staples,5,33.36,1.62,164.1,13.02
ORD103576,2019-04-14,S046,East,Clothing,Men,4,41.59,5.43,157.33,53.57
ORD103121,2019-04-14,S003,East,Grocery,Beverages,4,48.85,0.0,195.4,15.63
ORD100210,2019-04-14,S042,Central,Beauty,Haircare,3,49.27,10.63,132.1,35.02
ORD111437,2019-04-15,S032,West,Electronics,Audio,4,1496.81,0.0,5987.24,1317.19
ORD107179,2019-04-15,S016,Central,Clothing,Women,5,98.41,9.81,443.78,147.7
ORD107581,2019-04-15,S033,South,Grocery,Fresh,7,27.2,12.95,165.74,12.4
ORD101893,2019-04-15,S039,West,Clothing,Men,7,135.2,8.95,861.7,288.1
ORD111870,2019-04-15,S041,East,Grocery,Beverages,2,8.0,9.51,14.48,1.1
ORD103028,2019-04-15,S009,South,Clothing,Kids,3,102.56,12.93,267.9,87.7
ORD103947,2019-04-15,S043,East,Beauty,Makeup,3,64.96,0.0,194.88,54.57
ORD109221,2019-04-15,S033,West,Electronics,Accessories,6,374.58,6.2,2108.14,449.41
ORD102513,2019-04-15,S019,East,Electronics,Audio,5,442.18,17.07,1833.5,368.94
ORD105562,2019-04-15,S032,West,Grocery,Fresh,4,17.75,11.76,62.65,4.72
ORD111039,2019-04-15,S013,South,Beauty,Makeup,3,99.14,2.92,288.74,79.67
ORD106701,2019-04-15,S010,North,Clothing,Kids,3,140.01,0.0,420.03,147.01
ORD106039,2019-04-15,S049,East,Electronics,Audio,6,1394.02,6.25,7841.36,1671.19
ORD101387,2019-04-16,S003,South,Beauty,Makeup,1,61.15,2.37,59.7,16.52
ORD111000,2019-04-16,S028,Central,Clothing,Kids,6,33.73,1.86,198.62,68.87
ORD107393,2019-04-16,S005,East,Grocery,Beverages,2,6.53,5.17,12.38,0.96
ORD106279,2019-04-16,S016,North,Grocery,Beverages,4,13.28,5.11,50.41,3.93
ORD107162,2019-04-16,S035,North,Clothing,Kids,3,42.42,2.3,124.33,43.02
ORD101643,2019-04-16,S030,Central,Furniture,Sofas,5,295.66,5.83,1392.12,243.28
ORD107636,2019-04-17,S025,East,Clothing,Kids,1,119.01,8.05,109.43,36.76
ORD100648,2019-04-17,S040,West,Beauty,Skincare,3,196.74,1.37,582.13,161.88
ORD111017,2019-04-17,S050,North,Furniture,Chairs,4,390.0,8.26,1431.14,246.97
ORD110605,2019-04-17,S013,Central,Beauty,Skincare,3,105.82,9.14,288.44,77.07
ORD101056,2019-04-18,S015,North,Beauty,Makeup,6,82.98,15.69,419.76,108.31
ORD108949,2019-04-18,S047,Central,Grocery,Snacks,6,2.04,9.82,11.04,0.84
ORD110662,2019-04-18,S039,East,Clothing,Men,3,84.65,14.85,216.24,70.06
ORD109331,2019-04-18,S027,East,Beauty,Haircare,8,56.71,6.97,422.06,114.06
ORD107595,2019-04-19,S039,East,Clothing,Accessories,4,20.29,0.0,81.16,28.41
ORD111234,2019-04-19,S022,West,Clothing,Women,3,6.47,3.02,18.82,6.49
ORD103831,2019-04-19,S003,Central,Clothing,Kids,7,148.83,10.19,935.65,310.79
ORD109667,2019-04-20,S005,North,Grocery,Staples,5,23.19,0.0,115.95,9.28
ORD105421,2019-04-20,S037,Central,Grocery,Beverages,5,38.54,20.37,153.45,11.03
ORD107170,2019-04-20,S003,South,Electronics,Mobiles,5,1337.43,9.78,6033.15,1262.39
ORD103718,2019-04-20,S028,West,Grocery,Fresh,1,28.17,12.69,24.6,1.84
ORD107256,2019-04-20,S024,South,Furniture,Chairs,3,683.58,0.0,2050.74,369.13
ORD100696,2019-04-21,S031,South,Furniture,Tables,6,772.42,3.04,4493.63,796.56
ORD104928,2019-04-21,S027,West,Electronics,Audio,5,971.64,4.95,4617.72,990.75
ORD109253,2019-04-21,S017,East,Clothing,Women,2,62.61,16.51,104.55,33.57
ORD109923,2019-04-21,S020,North,Electronics,Accessories,3,570.74,1.81,1681.23,366.52
ORD111114,2019-04-21,S005,West,Electronics,Audio,5,589.42,0.0,2947.1,648.36
ORD101406,2019-04-21,S022,Central,Grocery,Fresh,8,31.58,16.04,212.12,15.61
ORD104711,2019-04-21,S007,South,Electronics,Audio,5,863.52,7.52,3992.92,845.41
ORD110978,2019-04-22,S021,West,Grocery,Fresh,5,43.14,6.01,202.74,15.73
ORD107856,2019-04-22,S047,West,Electronics,Laptops,4,1363.66,4.06,5233.18,1127.93
ORD110006,2019-04-22,S012,East,Electronics,Laptops,6,1150.57,12.12,6066.73,1253.8
ORD109679,2019-04-22,S029,East,Grocery,Beverages,3,42.99,7.13,119.77,9.24
ORD103053,2019-04-22,S043,West,Grocery,Snacks,2,11.52,0.0,23.04,1.84
ORD106166,2019-04-22,S046,West,Furniture,Tables,5,618.56,5.4,2925.79,512.42
ORD103183,2019-04-23,S028,East,Electronics,Laptops,1,1076.79,12.63,940.79,193.9
ORD100742,2019-04-23,S050,North,Electronics,Laptops,4,1023.53,0.0,4094.12,900.71
ORD102705,2019-04-23,S010,North,Grocery,Staples,5,17.05,11.28,75.63,5.71
ORD109956,2019-04-24,S022,West,Electronics,Audio,3,995.17,7.6,2758.61,583.83
ORD103602,2019-04-24,S001,South,Beauty,Fragrance,3,62.9,4.33,180.53,49.45
ORD103417,2019-04-25,S041,East,Grocery,Beverages,4,16.38,3.14,63.46,5.0
ORD110060,2019-04-25,S012,Central,Clothing,Kids,3,29.57,2.26,86.71,30.01
ORD106057,2019-04-25,S002,South,Electronics,Audio,9,850.45,11.67,6760.82,1400.59
ORD106760,2019-04-25,S044,North,Grocery,Beverages,2,24.88,11.99,43.79,3.29
ORD100392,2019-04-25,S012,West,Grocery,Snacks,3,31.16,0.63,92.89,7.41
ORD109075,2019-04-25,S024,West,Grocery,Staples,8,2.41,0.0,19.28,1.54
ORD110002,2019-04-25,S033,North,Grocery,Snacks,3,16.85,13.94,43.5,3.24
ORD102685,2019-04-26,S015,East,Grocery,Beverages,3,21.84,1.34,64.64,5.14
ORD104989,2019-04-26,S037,Central,Electronics,Audio,5,1299.47,0.0,6497.35,1429.42
ORD106877,2019-04-26,S023,North,Grocery,Snacks,2,22.78,8.57,41.66,3.19
ORD104181,2019-04-26,S040,South,Electronics,Laptops,2,303.3,4.82,577.36,123.96
ORD101730,2019-04-26,S014,South,Electronics,Audio,3,281.14,10.61,753.93,157.07
